"lake1","lake2","weighted_mean","lake1_fish","lake2_fish","nsp","St","n.comm","q","M.beta","M.beta.prime","Ht.beta","qDT.beta","qDTM.beta"
"arrowhead","little_loch_ness",0.0593825829935488,0,0,6,11,2,1,0.00495531141336701,0.00991062282673402,2,2,1.00991062282673
"arrowhead","little_mtnsheep",0.0438216426979569,0,0,7,11,2,1,0.00127591046080588,0.00255182092161176,2,2,1.00255182092161
"arrowhead","little_seneca",0.583092013148885,0,1,9,12,2,1,0.182214662466742,0.364429324933484,2,2,1.36442932493348
"arrowhead","little_tayo",0.251036038829822,0,1,7,11,2,1,0.102846488037568,0.205692976075135,2,2,1.20569297607514
"arrowhead","lonesome",0.750520811492591,0,1,10,13,2,1,0.285887734363964,0.571775468727928,2,2,1.57177546872793
"arrowhead","lower_deepcreek",0.674954076738059,0,1,10,14,2,1,0.222776246285686,0.445552492571373,2,2,1.44555249257137
"arrowhead","lower_ice",0.7605872557446,0,1,8,13,2,1,0.312483285142479,0.624966570284958,2,2,1.62496657028496
"arrowhead","lower_indian",0.282101624565161,0,0,7,10,2,1,0.0682532500437225,0.136506500087445,2,2,1.13650650008745
"arrowhead","lower_twin",0.692883929819659,0,1,7,12,2,1,0.241258947960024,0.482517895920047,2,2,1.48251789592005
"arrowhead","lower_windy",0.763926814356129,0,1,8,12,2,1,0.311537328085549,0.623074656171098,2,2,1.6230746561711
"arrowhead","lucia",0.464621503505467,0,0,7,12,2,1,0.107701344742114,0.215402689484228,2,2,1.21540268948423
"arrowhead","mid_deepcreek",0.304568905023322,0,1,10,15,2,1,0.0658709530714954,0.131741906142991,2,2,1.13174190614299
"arrowhead","mid_indian",0.268532047767336,0,0,7,12,2,1,0.110924296104836,0.221848592209672,2,2,1.22184859220967
"arrowhead","miller",0.68866832055487,0,1,10,14,2,1,0.229862537421168,0.459725074842336,2,2,1.45972507484234
"arrowhead","mountain_sheep",0.761690832529103,0,1,8,12,2,1,0.295115750879715,0.590231501759429,2,2,1.59023150175943
"arrowhead","west_noname",0.715481678837124,0,1,8,13,2,1,0.241498188555021,0.482996377110041,2,2,1.48299637711004
"arrowhead","no_trowel",0.602256706137144,0,0,8,12,2,1,0.189217420616421,0.378434841232842,2,2,1.37843484123284
"arrowhead","north",0.736234501490954,0,1,9,13,2,1,0.254050795621502,0.508101591243004,2,2,1.508101591243
"arrowhead","north_blue",0.673626718618775,0,1,9,14,2,1,0.228362763049995,0.456725526099989,2,2,1.45672552609999
"arrowhead","north_jaide",0.709313900030093,0,0,9,13,2,1,0.257476396508264,0.514952793016527,2,2,1.51495279301653
"arrowhead","paintbrush",0.483076821008294,0,0,6,11,2,1,0.115114840693508,0.230229681387016,2,2,1.23022968138702
"arrowhead","palmer",0.723155047541244,0,1,9,13,2,1,0.272249733633946,0.544499467267891,2,2,1.54449946726789
"arrowhead","pass",0.583436822951744,0,0,8,13,2,1,0.192014393050023,0.384028786100047,2,2,1.38402878610005
"arrowhead","rainbow",0.704318181510351,0,1,7,12,2,1,0.254855627860605,0.509711255721211,2,2,1.50971125572121
"arrowhead","rapid",0.701357600168626,0,1,8,12,2,1,0.233620991748824,0.467241983497649,2,2,1.46724198349765
"arrowhead","sad_shrimp",0.613536750961689,0,0,8,14,2,1,0.185329258317937,0.370658516635874,2,2,1.37065851663587
"arrowhead","shoal",0.671849614309556,0,1,9,12,2,1,0.21437954133136,0.428759082662719,2,2,1.42875908266272
"arrowhead","sonnicant",0.681024654346463,0,1,11,16,2,1,0.213703449075441,0.427406898150883,2,2,1.42740689815088
"arrowhead","south_jaide",0.628399354585938,0,0,7,11,2,1,0.195559912180719,0.391119824361437,2,2,1.39111982436144
"arrowhead","spider",0.567144438346997,0,1,11,16,2,1,0.169061955033081,0.338123910066163,2,2,1.33812391006616
"arrowhead","summit",0.723173181467538,0,1,10,14,2,1,0.251930047312456,0.503860094624912,2,2,1.50386009462491
"arrowhead","tayo",0.158862961338655,0,1,8,12,2,1,0.015878642013531,0.0317572840270619,2,2,1.03175728402706
"arrowhead","temple",0.719567962092187,0,1,9,14,2,1,0.269195354214608,0.538390708429216,2,2,1.53839070842922
"arrowhead","timberline",0.36323969234263,0,0,7,12,2,1,0.092369363743521,0.184738727487042,2,2,1.18473872748704
"arrowhead","upper_black_joe",0.756595548814254,0,1,10,13,2,1,0.303471655035791,0.606943310071582,2,2,1.60694331007158
"arrowhead","upper_ice",0.230189546315745,0,0,8,13,2,1,0.0296313871482657,0.0592627742965315,2,2,1.05926277429653
"arrowhead","upper_indian",0.326174168307394,0,0,8,13,2,1,0.0639797993428089,0.127959598685618,2,2,1.12795959868562
"arrowhead","upper_jean",0.593311832258405,0,1,11,15,2,1,0.180608626800015,0.36121725360003,2,2,1.36121725360003
"arrowhead","upper_lost",0.32460193975005,0,0,8,12,2,1,0.0780617690019594,0.156123538003919,2,2,1.15612353800392
"arrowhead","upper_spider",0.398956233067191,0,0,9,15,2,1,0.0965785787444309,0.193157157488862,2,2,1.19315715748886
"arrowhead","upper_toadstool",0.740579877918361,0,1,10,14,2,1,0.255966388435514,0.511932776871028,2,2,1.51193277687103
"arrowhead","upper_twin",0.704263208805737,0,1,6,10,2,1,0.226753672764287,0.453507345528573,2,2,1.45350734552857
"arrowhead","walled",0.745348320816771,0,0,7,11,2,1,0.255909370039393,0.511818740078785,2,2,1.51181874007879
"arrowhead","warbonnet",0.757771102162406,0,1,9,12,2,1,0.303394179266261,0.606788358532521,2,2,1.60678835853252
"arrowhead","waterfall",0.59342628700237,0,1,7,12,2,1,0.173998656695984,0.347997313391968,2,2,1.34799731339197
"arrowhead","west_mtlester",0.292361082919267,0,0,8,11,2,1,0.076445346388604,0.152890692777208,2,2,1.15289069277721
"arrowhead","windy",0.457488698674262,0,1,9,14,2,1,0.112788962010909,0.225577924021817,2,2,1.22557792402182
"arrowhead","zigzag",0.671897308921019,0,1,8,11,2,1,0.223704282176105,0.447408564352211,2,2,1.44740856435221
"bap","47aaron",0.519221578218294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bap","annika",0.496614211254667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bap","arrowhead",0.25729123326608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bap","bffl",0.323602481305074,0,0,6,8,2,1,0.0583641468401636,0.116728293680327,2,2,1.11672829368033
"bap","west_bear",0.275047976428118,0,0,8,11,2,1,0.042890010594606,0.085780021189212,2,2,1.08578002118921
"bap","big_sandy",0.501801473888837,0,1,11,13,2,1,0.101492535444843,0.202985070889686,2,2,1.20298507088969
"bap","big_stough",0.520946812855781,0,1,9,11,2,1,0.17182970908767,0.343659418175339,2,2,1.34365941817534
"bap","black_joe",0.563872580961737,0,1,8,9,2,1,0.177290935973525,0.354581871947051,2,2,1.35458187194705
"bap","blackrock",0.485230382868149,0,1,9,10,2,1,0.124091609831492,0.248183219662983,2,2,1.24818321966298
"bap","blue",0.581364546043046,0,1,11,12,2,1,0.173351217241824,0.346702434483648,2,2,1.34670243448365
"bap","bluebell",0.387174267276608,0,1,7,9,2,1,0.0880505036247853,0.176101007249571,2,2,1.17610100724957
"bap","boot",0.470502164303789,0,1,9,11,2,1,0.107060732504433,0.214121465008867,2,2,1.21412146500887
"bap","boulder",0.491127506526854,0,0,7,9,2,1,0.157824158834265,0.315648317668529,2,2,1.31564831766853
"bap","btwn_wrbnt_bldr",0.23445195221994,0,0,10,14,2,1,0.0560650731780499,0.1121301463561,2,2,1.1121301463561
"bap","canyon",0.367315899953877,0,0,6,7,2,1,0.11067538577894,0.221350771557881,2,2,1.22135077155788
"bap","casey",0.354335262486914,0,0,7,10,2,1,0.0592062941967504,0.118412588393501,2,2,1.1184125883935
"bap","clear",0.567815691104603,0,1,11,12,2,1,0.169848258756107,0.339696517512215,2,2,1.33969651751221
"bap","cliff",0.469307604511164,0,0,8,11,2,1,0.106617220178893,0.213234440357786,2,2,1.21323444035779
"bap","crater",0.385937424914651,0,0,7,10,2,1,0.0821968183207293,0.164393636641459,2,2,1.16439363664146
"bap","cutthroat_stough",0.438102836008659,0,1,5,6,2,1,0.0933864036871084,0.186772807374217,2,2,1.18677280737422
"bap","cutthroat_newfork",0.568526440669183,0,1,11,12,2,1,0.165624271152302,0.331248542304603,2,2,1.3312485423046
"bap","darren",0.518028102813773,0,1,6,9,2,1,0.183931071623694,0.367862143247388,2,2,1.36786214324739
"bap","deep",0.509901034371462,0,1,9,11,2,1,0.137090519053425,0.27418103810685,2,2,1.27418103810685
"bap","dipper",0.558302660194435,0,1,10,11,2,1,0.16513572232725,0.330271444654499,2,2,1.3302714446545
"bap","dome",0.405344976569886,0,1,12,13,2,1,0.088434296980851,0.176868593961702,2,2,1.1768685939617
"bap","east_bear",0.602726024221548,0,0,7,10,2,1,0.160642507498935,0.32128501499787,2,2,1.32128501499787
"bap","east_noname",0.584437962787952,0,1,9,11,2,1,0.178780644165454,0.357561288330908,2,2,1.35756128833091
"bap","elephant_head",0.334292496095542,0,0,8,11,2,1,0.0886404659582097,0.17728093191642,2,2,1.17728093191642
"bap","elk",0.617441048815344,0,1,11,14,2,1,0.177179618600149,0.354359237200299,2,2,1.3543592372003
"bap","eyrie",0.272662734455589,0,0,6,8,2,1,0.0915332554651525,0.183066510930305,2,2,1.1830665109303
"bap","final",0.360653128776577,0,1,7,10,2,1,0.0625709447475973,0.125141889495195,2,2,1.12514188949519
"bap","footprint",0.559794385836434,0,1,7,9,2,1,0.188427051713478,0.376854103426955,2,2,1.37685410342696
"bap","fox",0.49332538126614,0,0,9,11,2,1,0.119443736747624,0.238887473495248,2,2,1.23888747349525
"bap","frozen1",0.372086329970515,0,0,6,10,2,1,0.0741820929633614,0.148364185926723,2,2,1.14836418592672
"bap","frozen2",0.198136983656953,0,0,8,11,2,1,0.0277915388744769,0.0555830777489537,2,2,1.05558307774895
"bap","heebeecheechee",0.530958977472681,0,1,13,15,2,1,0.119319583208502,0.238639166417004,2,2,1.238639166417
"bap","heron",0.458236136057679,0,1,10,11,2,1,0.12492802508845,0.249856050176899,2,2,1.2498560501769
"bap","hidden",0.616516750648942,0,1,12,13,2,1,0.16702963036441,0.33405926072882,2,2,1.33405926072882
"bap","island",0.472076057075014,0,1,13,15,2,1,0.0998840790430765,0.199768158086153,2,2,1.19976815808615
"bap","jordan",0.0912340098709822,0,0,6,10,2,1,0.00418605119231013,0.00837210238462026,2,2,1.00837210238462
"bap","kagevah",0.519816077770237,0,1,5,8,2,1,0.195440516045388,0.390881032090777,2,2,1.39088103209078
"bap","lake_37",0.639606280427277,0,1,8,10,2,1,0.226389966942528,0.452779933885056,2,2,1.45277993388506
"bap","lake_below_tb",0.519861910337288,0,1,6,9,2,1,0.141056254105843,0.282112508211686,2,2,1.28211250821169
"bap","lightening",0.444829592763053,0,0,8,11,2,1,0.125588409177931,0.251176818355862,2,2,1.25117681835586
"bap","lindsey",0.132758858419144,0,0,8,12,2,1,0.0256690505924508,0.0513381011849015,2,2,1.0513381011849
"bap","little_island",0.406928621126667,0,1,12,13,2,1,0.078177843397648,0.156355686795296,2,2,1.1563556867953
"bap","little_loch_ness",0.236070103978057,0,0,7,9,2,1,0.0444265381378118,0.0888530762756237,2,2,1.08885307627562
"bap","little_mtnsheep",0.213726790400686,0,0,5,9,2,1,0.0291048766256996,0.0582097532513992,2,2,1.0582097532514
"bap","little_seneca",0.435479354777135,0,1,9,10,2,1,0.113619849145014,0.227239698290028,2,2,1.22723969829003
"bap","little_tayo",0.290221925705239,0,1,7,9,2,1,0.112150585239739,0.224301170479479,2,2,1.22430117047948
"bap","lonesome",0.596782352951618,0,1,11,11,2,1,0.19181204152579,0.383624083051581,2,2,1.38362408305158
"bap","lower_deepcreek",0.522783266263287,0,1,10,12,2,1,0.141099159759504,0.282198319519008,2,2,1.28219831951901
"bap","lower_ice",0.607936726262272,0,1,9,11,2,1,0.215345762585492,0.430691525170985,2,2,1.43069152517098
"bap","lower_indian",0.116332570486516,0,0,5,8,2,1,0.0258999263101471,0.0517998526202941,2,2,1.05179985262029
"bap","lower_twin",0.463426196307142,0,1,8,10,2,1,0.121025250239181,0.242050500478363,2,2,1.24205050047836
"bap","lower_windy",0.610408704937738,0,1,9,10,2,1,0.219269821886223,0.438539643772446,2,2,1.43853964377245
"bap","lucia",0.341496257598827,0,0,7,10,2,1,0.0676015981813107,0.135203196362621,2,2,1.13520319636262
"bap","mid_deepcreek",0.194181874990789,0,1,10,13,2,1,0.0453409587320035,0.0906819174640069,2,2,1.09068191746401
"bap","mid_indian",0.317735587979845,0,0,7,10,2,1,0.118022074759137,0.236044149518273,2,2,1.23604414951827
"bap","miller",0.511907954596604,0,1,11,12,2,1,0.13384849105721,0.267696982114419,2,2,1.26769698211442
"bap","mountain_sheep",0.628174366447273,0,1,9,10,2,1,0.217285540776763,0.434571081553526,2,2,1.43457108155353
"bap","west_noname",0.566867566243605,0,1,8,11,2,1,0.157845879816184,0.315691759632368,2,2,1.31569175963237
"bap","no_trowel",0.463638411795199,0,0,8,10,2,1,0.124787562370237,0.249575124740474,2,2,1.24957512474047
"bap","north",0.599871803593562,0,1,10,11,2,1,0.175655947547666,0.351311895095331,2,2,1.35131189509533
"bap","north_blue",0.451321079031134,0,1,10,12,2,1,0.095841082801155,0.19168216560231,2,2,1.19168216560231
"bap","north_jaide",0.587940896496351,0,0,8,11,2,1,0.188189052862218,0.376378105724437,2,2,1.37637810572444
"bap","paintbrush",0.377416862341595,0,0,6,9,2,1,0.0896711421984892,0.179342284396978,2,2,1.17934228439698
"bap","palmer",0.494947834145692,0,1,10,11,2,1,0.13196215281437,0.263924305628741,2,2,1.26392430562874
"bap","pass",0.496771729315881,0,0,8,11,2,1,0.155408514042292,0.310817028084584,2,2,1.31081702808458
"bap","rainbow",0.554418057677968,0,1,8,10,2,1,0.17482073440741,0.34964146881482,2,2,1.34964146881482
"bap","rapid",0.560638983405335,0,1,9,10,2,1,0.163435560508046,0.326871121016091,2,2,1.32687112101609
"bap","sad_shrimp",0.405129598985741,0,0,9,12,2,1,0.0701303692535821,0.140260738507164,2,2,1.14026073850716
"bap","shoal",0.479256725243769,0,1,9,10,2,1,0.10961088230625,0.219221764612499,2,2,1.2192217646125
"bap","sonnicant",0.538691761938675,0,1,12,14,2,1,0.133121853026632,0.266243706053265,2,2,1.26624370605326
"bap","south_jaide",0.512189287132921,0,0,7,9,2,1,0.147639445283696,0.295278890567393,2,2,1.29527889056739
"bap","spider",0.470612130859447,0,1,12,14,2,1,0.122547428328991,0.245094856657981,2,2,1.24509485665798
"bap","summit",0.565069074157426,0,1,11,12,2,1,0.15836359692163,0.316727193843261,2,2,1.31672719384326
"bap","tayo",0.318849214962051,0,1,7,10,2,1,0.0563732651895429,0.112746530379086,2,2,1.11274653037909
"bap","temple",0.547522649161397,0,1,10,12,2,1,0.167342188422819,0.334684376845638,2,2,1.33468437684564
"bap","timberline",0.293607615719487,0,0,7,10,2,1,0.0803406902652802,0.16068138053056,2,2,1.16068138053056
"bap","upper_black_joe",0.598943177180262,0,1,9,11,2,1,0.203829250541789,0.407658501083577,2,2,1.40765850108358
"bap","upper_ice",0.109853242737123,0,0,8,11,2,1,0.00627640532719914,0.0125528106543983,2,2,1.0125528106544
"bap","upper_indian",0.0756912797881621,0,0,7,11,2,1,0.00276352171986487,0.00552704343972973,2,2,1.00552704343973
"bap","upper_jean",0.480229069774334,0,1,12,13,2,1,0.125780392461836,0.251560784923672,2,2,1.25156078492367
"bap","upper_lost",0.233473431402288,0,0,7,10,2,1,0.0602218216014286,0.120443643202857,2,2,1.12044364320286
"bap","upper_spider",0.320796427738818,0,0,10,13,2,1,0.0743740542595472,0.148748108519094,2,2,1.14874810851909
"bap","upper_toadstool",0.598977959006034,0,1,10,12,2,1,0.169256426346734,0.338512852693468,2,2,1.33851285269347
"bap","upper_twin",0.549456584918596,0,1,7,8,2,1,0.161085995536874,0.322171991073749,2,2,1.32217199107375
"bap","walled",0.628424357086577,0,0,6,9,2,1,0.190455154839328,0.380910309678656,2,2,1.38091030967866
"bap","warbonnet",0.631766999007103,0,1,9,10,2,1,0.230481018518531,0.460962037037062,2,2,1.46096203703706
"bap","waterfall",0.476041206390516,0,1,7,10,2,1,0.124108287715884,0.248216575431767,2,2,1.24821657543177
"bap","west_mtlester",0.130890248024874,0,0,6,9,2,1,0.0292924786545242,0.0585849573090484,2,2,1.05858495730905
"bap","windy",0.339304140424777,0,1,9,12,2,1,0.0735010673971194,0.147002134794239,2,2,1.14700213479424
"bap","zigzag",0.454058954103284,0,1,8,9,2,1,0.106816726181842,0.213633452363685,2,2,1.21363345236368
"bffl","47aaron",0.803039989143674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bffl","annika",0.716856919094353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bffl","arrowhead",0.150299849685166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bffl","bap",0.323602481305074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bffl","west_bear",0.522765979365609,0,0,7,11,2,1,0.120359551264448,0.240719102528896,2,2,1.2407191025289
"bffl","big_sandy",0.786048711502456,0,1,11,13,2,1,0.243081329823879,0.486162659647759,2,2,1.48616265964776
"bffl","big_stough",0.748535185325186,0,1,8,11,2,1,0.306221009991081,0.612442019982162,2,2,1.61244201998216
"bffl","black_joe",0.81826093001446,0,1,8,9,2,1,0.326375196411655,0.652750392823309,2,2,1.65275039282331
"bffl","blackrock",0.774961780560226,0,1,8,10,2,1,0.280977847715564,0.561955695431129,2,2,1.56195569543113
"bffl","blue",0.84064404641915,0,1,10,12,2,1,0.311761111763272,0.623522223526544,2,2,1.62352222352654
"bffl","bluebell",0.709680395674347,0,1,5,9,2,1,0.248998706401498,0.497997412802997,2,2,1.497997412803
"bffl","boot",0.783931680385307,0,1,9,11,2,1,0.274662348606954,0.549324697213909,2,2,1.54932469721391
"bffl","boulder",0.728690727010093,0,0,6,9,2,1,0.274945681788472,0.549891363576944,2,2,1.54989136357694
"bffl","btwn_wrbnt_bldr",0.445184292598569,0,0,10,14,2,1,0.109171800134454,0.218343600268907,2,2,1.21834360026891
"bffl","canyon",0.592337925824885,0,0,6,7,2,1,0.200169030884037,0.400338061768073,2,2,1.40033806176807
"bffl","casey",0.63805940495345,0,0,7,10,2,1,0.183030537614592,0.366061075229185,2,2,1.36606107522918
"bffl","clear",0.824851570488141,0,1,10,12,2,1,0.305253276184423,0.610506552368846,2,2,1.61050655236885
"bffl","cliff",0.751788525600521,0,0,8,11,2,1,0.254395226673233,0.508790453346467,2,2,1.50879045334647
"bffl","crater",0.703578324101136,0,0,6,10,2,1,0.267832469379712,0.535664938759424,2,2,1.53566493875942
"bffl","cutthroat_stough",0.754974274002368,0,1,4,6,2,1,0.274766067685797,0.549532135371595,2,2,1.54953213537159
"bffl","cutthroat_newfork",0.830298100479866,0,1,10,12,2,1,0.302904828215045,0.605809656430091,2,2,1.60580965643009
"bffl","darren",0.741100427803692,0,1,6,9,2,1,0.324262609485455,0.64852521897091,2,2,1.64852521897091
"bffl","deep",0.772544772428482,0,1,9,11,2,1,0.278133867326902,0.556267734653804,2,2,1.5562677346538
"bffl","dipper",0.825996608579507,0,1,9,11,2,1,0.309944121882859,0.619888243765719,2,2,1.61988824376572
"bffl","dome",0.677701649812734,0,1,12,13,2,1,0.21163304616237,0.42326609232474,2,2,1.42326609232474
"bffl","east_bear",0.694535536957911,0,0,7,10,2,1,0.214779928948845,0.429559857897691,2,2,1.42955985789769
"bffl","east_noname",0.8503292709734,0,1,8,11,2,1,0.327894977496759,0.655789954993519,2,2,1.65578995499352
"bffl","elephant_head",0.553488937083548,0,0,9,11,2,1,0.182973253285283,0.365946506570566,2,2,1.36594650657057
"bffl","elk",0.8644612120434,0,1,10,14,2,1,0.302235130009716,0.604470260019432,2,2,1.60447026001943
"bffl","eyrie",0.197324702102603,0,0,7,8,2,1,0.0844880600079583,0.168976120015917,2,2,1.16897612001592
"bffl","final",0.678636518356532,0,1,7,10,2,1,0.228721091329703,0.457442182659406,2,2,1.45744218265941
"bffl","footprint",0.815303093135457,0,1,6,9,2,1,0.337743289048829,0.675486578097658,2,2,1.67548657809766
"bffl","fox",0.720549784133519,0,0,9,11,2,1,0.23119400252484,0.46238800504968,2,2,1.46238800504968
"bffl","frozen1",0.63957479966781,0,0,7,10,2,1,0.195486550536223,0.390973101072445,2,2,1.39097310107245
"bffl","frozen2",0.421985450355553,0,0,7,11,2,1,0.0786513563030738,0.157302712606148,2,2,1.15730271260615
"bffl","heebeecheechee",0.786946980529634,0,1,12,15,2,1,0.237494598078888,0.474989196157775,2,2,1.47498919615778
"bffl","heron",0.716387667220472,0,1,10,11,2,1,0.264352694359339,0.528705388718678,2,2,1.52870538871868
"bffl","hidden",0.850003975426935,0,1,11,13,2,1,0.288159770193286,0.576319540386572,2,2,1.57631954038657
"bffl","island",0.742935906570885,0,1,13,15,2,1,0.214240066552458,0.428480133104916,2,2,1.42848013310492
